"1","AuthorIssue","2017-04-29T08:37:55-04:00"
"2","EditorIssue","2017-04-29T08:38:09-04:00"
"3","AuthorIssue","2017-06-05T04:32:45-04:00"
"4","Reactions","2017-06-05T07:47:00-04:00"
"5","AuthorIssue","2017-09-10T11:36:07-04:00"
"6","Starred",""
"7","Releases",""
"8","Taggers",""
"9","AuthorPullRequest",""
"10","EditorPullRequest",""
"11","Merged",""
"12","Watcher","False"
"13","AssigneeIssues","False"
"14","ParticipantIssue","True"
"15","AssigneePullRequest","False"
"16","ParticipantPullRequest","False"
"17","SuggestedReviewer","False"
