"1","AuthorIssue","2019-04-15T08:16:03-04:00"
"2","Starred","2019-04-15T08:25:33-04:00"
"3","AuthorPullRequest","2019-11-30T10:30:43-04:00"
"4","AuthorPullRequest","2020-03-01T04:18:03-04:00"
"5","EditorPullRequest","2020-03-01T06:07:41-04:00"
"6","AuthorPullRequest","2020-09-03T03:39:19-04:00"
"7","Releases",""
"8","Taggers",""
"9","Reactions",""
"10","EditorIssue",""
"11","Merged",""
"12","Watcher","False"
"13","AssigneeIssues","False"
"14","ParticipantIssue","True"
"15","AssigneePullRequest","False"
"16","ParticipantPullRequest","True"
"17","SuggestedReviewer","False"
